timestamp,price,regime
1704069470,2987.396650,Ground
1704069480,2987.589445,Ground
1704069490,2987.290357,Ground
1704069500,2988.173682,Ground
1704069510,2988.172544,Ground
1704069520,2987.133587,Ground
1704069530,2988.001466,Ground
1704069540,2987.070344,Ground
1704069550,2986.918750,Ground
1704069560,2986.921235,Ground
1704069570,2986.961499,Ground
1704069580,2987.780543,Ground
1704069590,2987.786633,Ground
1704069600,2988.480853,Ground
1704069610,2988.457025,Ground
1704069620,2989.029518,Ground
1704069630,2988.373743,Ground
1704069640,2988.550747,Ground
1704069650,2988.385103,Ground
1704069660,2989.475355,Ground
1704069670,2990.689726,Ground
1704069680,2990.019708,Ground
1704069690,2990.466137,Ground
1704069700,2990.419162,Ground
1704069710,2990.271478,Ground
1704069720,2989.800741,Ground
1704069730,2989.393362,Ground
1704069740,2989.185881,Ground
1704069750,2989.495008,Ground
1704069760,2989.875216,Ground
1704069770,2989.979727,Ground
1704069780,2989.976623,Ground
1704069790,2990.322959,Ground
1704069800,2989.746449,Ground
1704069810,2990.085693,Ground
1704069820,2990.412685,Ground
1704069830,2990.594517,Ground
1704069840,2990.748692,Ground
1704069850,2990.158916,Ground
1704069860,2989.447159,Ground
1704069870,2989.188986,Ground
1704069880,2989.788019,Ground
1704069890,2990.185093,Ground
1704069900,2990.754932,Ground
1704069910,2990.452759,Ground
1704069920,2990.826219,Ground
1704069930,2990.426313,Ground
1704069940,2990.200863,Ground
1704069950,2988.701381,Ground
1704069960,2989.296487,Ground
1704069970,2989.937784,Ground
1704069980,2989.864320,Ground
1704069990,2990.502671,Ground
1704070000,2990.093610,Ground
1704070010,2989.876720,Ground
1704070020,2989.595525,Ground
1704070030,2989.991526,Ground
1704070040,2989.875137,Ground
1704070050,2989.229431,Ground
1704070060,2989.242007,Ground
1704070070,2988.926976,Ground
1704070080,2988.326248,Ground
1704070090,2989.310942,Ground
1704070100,2990.859739,Ground
1704070110,2990.933208,Ground
1704070120,2991.411786,Ground
1704070130,2992.101081,Ground
1704070140,2992.607753,Ground
1704070150,2993.223834,Ground
1704070160,2993.094384,Ground
1704070170,2993.077561,Ground
1704070180,2994.007039,Ground
1704070190,2994.996831,Ground
1704070200,2995.386604,Ground
1704070210,2996.168509,Ground
1704070220,2996.359079,Ground
1704070230,2995.781193,Ground
1704070240,2995.687441,Ground
1704070250,2996.666529,Ground
1704070260,2995.667773,Ground
1704070270,2995.125190,Ground
1704070280,2994.560039,Ground
1704070290,2995.494199,Ground
1704070300,2996.921493,Ground
1704070310,2997.125470,Ground
1704070320,2997.361559,Ground
1704070330,2997.753277,Ground
1704070340,2997.530852,Ground
1704070350,2998.882667,Ground
1704070360,2999.832033,Ground
1704070370,3000.000355,Ground
1704070380,2999.256880,Ground
1704070390,2999.086731,Ground
1704070400,2997.866473,Ground
1704070410,2997.571425,Ground
1704070420,2998.166363,Ground
1704070430,2998.854446,Ground
1704070440,2998.711298,Ground
1704070450,2998.846415,Ground
1704070460,2998.752230,Ground
1704070470,2998.776213,Ground
1704070480,2999.787202,Ground
1704070490,2999.157313,Ground
1704070500,3000.198068,Ground
1704070510,3000.465355,Ground
1704070520,3000.428838,Ground
1704070530,2999.715492,Ground
1704070540,3000.660340,Ground
1704070550,3000.541863,Ground
1704070560,3000.937049,Ground
1704070570,3001.140725,Ground
1704070580,3000.587492,Ground
1704070590,3001.066227,Ground
1704070600,2999.698653,Ground
1704070610,3000.589779,Ground
1704070620,3000.235688,Ground
1704070630,3000.715503,Ground
1704070640,2999.468349,Ground
1704070650,3000.373465,Ground
1704070660,3000.234661,Ground
1704070670,3000.645994,Ground
1704070680,3000.207158,Ground
1704070690,3000.782513,Ground
1704070700,3000.155804,Ground
1704070710,3000.603341,Ground
1704070720,2999.810092,Ground
1704070730,3000.419481,Ground
1704070740,3000.000158,Ground
1704070750,2999.732089,Ground
1704070760,2999.865130,Ground
1704070770,3000.135101,Ground
1704070780,3000.077480,Ground
1704070790,3000.077291,Ground
1704070800,3000.959585,Ground
1704070810,3000.472150,Ground
1704070820,3000.257939,Ground
1704070830,3000.709243,Ground
1704070840,2999.959864,Ground
1704070850,2999.494060,Ground
1704070860,2999.390249,Ground
1704070870,2999.452293,Ground
1704070880,3000.284135,Ground
1704070890,3001.402904,Ground
1704070900,3002.118769,Ground
1704070910,3002.171217,Ground
1704070920,3001.907781,Ground
1704070930,3002.301008,Ground
1704070940,3001.138912,Ground
1704070950,3001.023739,Ground
1704070960,3001.322569,Ground
1704070970,3000.414320,Ground
1704070980,3000.657171,Ground
1704070990,3000.905419,Ground
1704071000,3002.246892,Ground
1704071010,3001.520138,Ground
1704071020,3001.019996,Ground
1704071030,3001.249686,Ground
1704071040,3001.525048,Ground
1704071050,3001.723212,Ground
1704071060,3001.522927,Ground
1704071070,3001.099719,Ground
1704071080,3001.452860,Ground
1704071090,3002.064980,Ground
1704071100,3001.675234,Ground
1704071110,3001.034174,Ground
1704071120,3000.758780,Ground
1704071130,3000.495798,Ground
1704071140,3000.134145,Ground
1704071150,2999.634277,Ground
1704071160,3000.113343,Ground
1704071170,3000.202168,Ground
1704071180,3000.199025,Ground
1704071190,2999.820165,Ground
1704071200,2999.982830,Ground
1704071210,2999.914768,Ground
1704071220,2998.870877,Ground
1704071230,2999.250632,Ground
1704071240,2998.890995,Ground
1704071250,2997.450227,Ground
1704071260,2997.695327,Ground
1704071270,2996.943118,Ground
1704071280,2997.379585,Ground
1704071290,2997.499023,Ground
1704071300,2997.546062,Ground
1704071310,2997.682200,Ground
1704071320,2997.677636,Ground
1704071330,2997.478274,Ground
1704071340,2997.613462,Ground
1704071350,2998.343061,Ground
1704071360,2998.718303,Ground
1704071370,2998.032937,Ground
1704071380,2997.850408,Ground
1704071390,2997.592137,Ground
1704071400,2997.903066,Ground
1704071410,2997.680645,Ground
1704071420,2997.374007,Ground
1704071430,2997.449137,Ground
1704071440,2997.942278,Ground
1704071450,2998.587630,Ground
1704071460,2997.634931,Ground
1704071470,2997.172971,Ground
1704071480,2997.146732,Ground
1704071490,2996.891927,Ground
1704071500,2997.063940,Ground
1704071510,2996.323030,Ground
1704071520,2994.904330,Ground
1704071530,2995.169599,Ground
1704071540,2995.122539,Ground
1704071550,2994.959853,Ground
1704071560,2994.882121,Ground
1704071570,2994.760334,Ground
1704071580,2993.690035,Ground
1704071590,2992.943621,Ground
1704071600,2993.029426,Ground
1704071610,2991.662964,Ground
1704071620,2991.616670,Ground
1704071630,2991.533064,Ground
1704071640,2991.405810,Ground
1704071650,2992.141579,Ground
1704071660,2992.061538,Ground
1704071670,2991.947947,Ground
1704071680,2993.245513,Ground
1704071690,2992.715703,Ground
1704071700,2993.866537,Ground
1704071710,2993.923066,Ground
1704071720,2993.304964,Ground
1704071730,2992.849848,Ground
1704071740,2993.562005,Ground
1704071750,2993.587168,Ground
1704071760,2992.528394,Ground
1704071770,2992.192350,Ground
1704071780,2992.730257,Ground
1704071790,2992.603522,Ground
1704071800,2992.723096,Ground
1704071810,2991.898504,Ground
1704071820,2993.297690,Ground
1704071830,2994.104316,Ground
1704071840,2994.242121,Ground
1704071850,2994.150837,Ground
1704071860,2994.528730,Ground
1704071870,2993.986891,Ground
1704071880,2994.995388,Ground
1704071890,2996.038250,Ground
1704071900,2995.757643,Ground
1704071910,2996.107095,Ground
1704071920,2996.641933,Ground
1704071930,2996.353432,Ground
1704071940,2997.471749,Ground
1704071950,2997.424757,Ground
1704071960,2997.228388,Ground
1704071970,2996.246340,Ground
1704071980,2996.925750,Ground
1704071990,2997.592171,Ground
1704072000,2998.646465,Ground
1704072010,2997.993240,Ground
1704072020,2998.417751,Ground
1704072030,2998.107561,Ground
1704072040,2998.122147,Ground
1704072050,2997.794621,Ground
1704072060,2998.422366,Ground
1704072070,2997.602309,Ground
1704072080,2997.018782,Ground
1704072090,2996.624837,Ground
1704072100,2995.800547,Ground
1704072110,2994.626684,Ground
1704072120,2995.454273,Ground
1704072130,2994.959491,Ground
1704072140,2995.721257,Ground
1704072150,2995.164620,Ground
1704072160,2995.303637,Ground
1704072170,2995.514847,Ground
1704072180,2996.419508,Ground
1704072190,2996.759065,Ground
1704072200,2997.187292,Ground
1704072210,2997.331437,Ground
1704072220,2997.642425,Ground
1704072230,2998.184471,Ground
1704072240,2998.959557,Ground
1704072250,2998.508728,Ground
1704072260,2998.667742,Ground
1704072270,2997.461196,Ground
1704072280,2996.793244,Ground
1704072290,2996.432687,Ground
1704072300,2997.440084,Ground
1704072310,2997.681734,Ground
1704072320,2998.012738,Ground
1704072330,2997.724058,Ground
1704072340,2997.693337,Ground
1704072350,2997.152304,Ground
1704072360,2996.889165,Ground
1704072370,2997.558176,Ground
1704072380,2998.508926,Ground
1704072390,2999.185278,Ground
1704072400,3000.289176,Ground
1704072410,3000.524411,Ground
1704072420,2999.987649,Ground
1704072430,3000.564295,Ground
1704072440,3001.235154,Ground
1704072450,3001.006206,Ground
1704072460,3000.403528,Ground
1704072470,3001.718470,Ground
1704072480,3001.634470,Ground
1704072490,3001.561629,Ground
1704072500,3000.662461,Ground
1704072510,3000.885217,Ground
1704072520,3001.471932,Ground
1704072530,3001.873646,Ground
1704072540,3002.581330,Ground
1704072550,3001.958877,Ground
1704072560,3002.344467,Ground
1704072570,3001.919641,Ground
1704072580,3001.716188,Ground
1704072590,3000.949686,Ground
1704072600,3000.838116,Ground
1704072610,3000.634684,Ground
1704072620,3000.889737,Ground
1704072630,3000.790851,Ground
1704072640,3000.912007,Ground
1704072650,3000.747718,Ground
1704072660,3000.607353,Ground
1704072670,3000.845966,Ground
1704072680,3001.587606,Ground
1704072690,3001.445845,Ground
1704072700,3001.581787,Ground
1704072710,3000.899215,Ground
1704072720,3000.135913,Ground
1704072730,3001.712462,Ground
1704072740,3002.078331,Ground
1704072750,3001.102757,Ground
1704072760,3001.105293,Ground
1704072770,3000.388495,Ground
1704072780,3000.349867,Ground
1704072790,2999.726491,Ground
1704072800,2998.871073,Ground
1704072810,2999.770904,Ground
1704072820,2999.667543,Ground
1704072830,2999.960679,Ground
1704072840,3000.285777,Ground
1704072850,2999.892676,Ground
1704072860,3000.820480,Ground
1704072870,3000.511224,Ground
1704072880,3000.059892,Ground
1704072890,2999.083034,Ground
1704072900,2998.875586,Ground
1704072910,2999.241265,Ground
1704072920,2999.875637,Ground
1704072930,2999.442247,Ground
1704072940,2999.574312,Ground
1704072950,2999.202554,Ground
1704072960,2998.203730,Ground
1704072970,2998.382322,Ground
1704072980,2998.148513,Ground
1704072990,2997.937951,Ground
1704073000,2998.735555,Ground
1704073010,2997.568694,Ground
1704073020,2996.650235,Ground
1704073030,2996.596767,Ground
1704073040,2996.882432,Ground
1704073050,2996.431198,Ground
1704073060,2995.601858,Ground
1704073070,2996.532627,Ground
1704073080,2997.097206,Ground
1704073090,2997.659115,Ground
1704073100,2998.032859,Ground
1704073110,2998.383770,Ground
1704073120,2997.096415,Ground
1704073130,2998.316447,Ground
1704073140,2998.513721,Ground
1704073150,2999.646931,Ground
1704073160,2999.430875,Ground
1704073170,2999.640502,Ground
1704073180,2999.166925,Ground
1704073190,2998.867224,Ground
1704073200,2997.888446,Ground
1704073210,2998.421581,Ground
1704073220,2997.357716,Ground
1704073230,2998.559242,Ground
1704073240,2998.034506,Ground
1704073250,2998.136024,Ground
1704073260,2998.363060,Ground
1704073270,2998.561778,Ground
1704073280,2997.989510,Ground
1704073290,2998.775602,Ground
1704073300,2998.940430,Ground
1704073310,2999.265452,Ground
1704073320,2998.612051,Ground
1704073330,2999.346936,Ground
1704073340,2999.980445,Ground
1704073350,3000.441191,Ground
1704073360,2999.904588,Ground
1704073370,3000.381205,Ground
1704073380,3001.191204,Ground
1704073390,3003.045150,Ground
1704073400,3002.731722,Ground
1704073410,3002.761800,Ground
1704073420,3002.723574,Ground
1704073430,3002.929552,Ground
1704073440,3002.004461,Ground
1704073450,3002.318899,Ground
1704073460,3002.941232,Ground
1704073470,3004.076355,Ground
1704073480,3003.973825,Ground
1704073490,3002.798660,Ground
1704073500,3003.587815,Ground
1704073510,3002.929247,Ground
1704073520,3003.678695,Ground
1704073530,3004.003540,Ground
1704073540,3004.189689,Ground
1704073550,3003.784955,Ground
1704073560,3004.232432,Ground
1704073570,3004.784626,Ground
1704073580,3005.506500,Ground
1704073590,3004.710461,Ground
1704073600,3005.324086,Ground
1704073610,3006.063243,Ground
1704073620,3007.080099,Ground
1704073630,3007.555957,Ground
1704073640,3007.464708,Ground
1704073650,3008.113156,Ground
1704073660,3008.410635,Ground
1704073670,3008.242965,Ground
1704073680,3008.079525,Ground
1704073690,3008.346859,Ground
1704073700,3008.644210,Ground
1704073710,3008.681898,Ground
1704073720,3008.533932,Ground
1704073730,3008.173978,Ground
1704073740,3008.261398,Ground
1704073750,3008.221519,Ground
1704073760,3008.543571,Ground
1704073770,3008.478661,Ground
1704073780,3009.132025,Ground
1704073790,3009.105281,Ground
1704073800,3007.928512,Ground
1704073810,3008.434242,Ground
1704073820,3009.242265,Ground
1704073830,3008.807716,Ground
1704073840,3008.977427,Ground
1704073850,3008.079925,Ground
1704073860,3007.945449,Ground
1704073870,3007.483356,Ground
1704073880,3007.888532,Ground
1704073890,3008.192240,Ground
1704073900,3008.109068,Ground
1704073910,3008.784942,Ground
1704073920,3009.040917,Ground
1704073930,3008.883838,Ground
1704073940,3008.777915,Ground
1704073950,3009.213184,Ground
1704073960,3010.817774,Ground
1704073970,3011.417603,Ground
1704073980,3011.524436,Ground
1704073990,3010.856058,Ground
1704074000,3011.078352,Ground
1704074010,3010.464420,Ground
1704074020,3010.351068,Ground
1704074030,3010.425790,Ground
1704074040,3010.667170,Ground
1704074050,3010.938240,Ground
1704074060,3009.804208,Ground
1704074070,3010.022656,Ground
1704074080,3009.269674,Ground
1704074090,3009.289899,Ground
1704074100,3009.383193,Ground
1704074110,3009.524619,Ground
1704074120,3008.824344,Ground
1704074130,3010.213281,Ground
1704074140,3009.489264,Ground
1704074150,3009.576583,Ground
1704074160,3009.394032,Ground
1704074170,3009.371307,Ground
1704074180,3009.052675,Ground
1704074190,3009.621590,Ground
1704074200,3009.863307,Ground
1704074210,3010.111460,Ground
1704074220,3009.466543,Ground
1704074230,3009.604449,Ground
1704074240,3009.005891,Ground
1704074250,3008.853065,Ground
1704074260,3009.578731,Ground
1704074270,3009.942982,Ground
1704074280,3010.126910,Ground
1704074290,3009.462655,Ground
1704074300,3009.981239,Ground
1704074310,3010.642094,Ground
1704074320,3010.593259,Ground
1704074330,3010.422283,Ground
1704074340,3010.231879,Ground
1704074350,3011.328472,Ground
1704074360,3011.497895,Ground
1704074370,3011.547417,Ground
1704074380,3011.819034,Ground
1704074390,3012.178332,Ground
1704074400,3011.572666,Ground
1704074410,3011.364291,Ground
1704074420,3012.276038,Ground
1704074430,3013.109445,Ground
1704074440,3012.872354,Ground
1704074450,3012.724697,Ground
1704074460,3012.749585,Ground
1704074470,3012.583055,Ground
1704074480,3012.660851,Ground
1704074490,3012.351741,Ground
1704074500,3011.929849,Ground
1704074510,3012.748482,Ground
1704074520,3012.041781,Ground
1704074530,3012.002491,Ground
1704074540,3011.865740,Ground
1704074550,3012.056108,Ground
1704074560,3011.567088,Ground
1704074570,3011.611667,Ground
1704074580,3011.791799,Ground
1704074590,3011.566130,Ground
1704074600,3011.028101,Ground
1704074610,3011.593607,Ground
1704074620,3011.212922,Ground
1704074630,3011.184995,Ground
1704074640,3010.477600,Ground
1704074650,3010.321457,Ground
1704074660,3010.145526,Ground
1704074670,3009.610724,Ground
1704074680,3009.012955,Ground
1704074690,3009.448735,Ground
1704074700,3009.235733,Ground
1704074710,3008.982450,Ground
1704074720,3009.773135,Ground
1704074730,3010.009420,Ground
1704074740,3010.297926,Ground
1704074750,3010.296836,Ground
1704074760,3010.834171,Ground
1704074770,3010.459321,Ground
1704074780,3010.159561,Ground
1704074790,3009.928849,Ground
1704074800,3009.705147,Ground
1704074810,3010.251086,Ground
1704074820,3009.843236,Ground
1704074830,3009.572734,Ground
1704074840,3009.229108,Ground
1704074850,3009.393254,Ground
1704074860,3008.925954,Ground
1704074870,3008.537887,Ground
1704074880,3008.442454,Ground
1704074890,3008.439528,Ground
1704074900,3007.686044,Ground
1704074910,3008.707843,Ground
1704074920,3008.684862,Ground
1704074930,3008.535557,Ground
1704074940,3008.524522,Ground
1704074950,3007.894695,Ground
1704074960,3007.660454,Ground
1704074970,3008.086822,Ground
1704074980,3009.383127,Ground
1704074990,3008.971048,Ground
1704075000,3008.682839,Ground
1704075010,3008.651299,Ground
1704075020,3008.118393,Ground
1704075030,3008.177289,Ground
1704075040,3008.091654,Ground
1704075050,3008.513222,Ground
1704075060,3009.272984,Ground
1704075070,3009.290802,Ground
1704075080,3008.147305,Ground
1704075090,3007.182772,Ground
1704075100,3006.253123,Ground
1704075110,3006.132848,Ground
1704075120,3006.105389,Ground
1704075130,3006.370307,Ground
1704075140,3005.331065,Ground
1704075150,3004.943981,Ground
1704075160,3004.417300,Ground
1704075170,3003.781346,Ground
1704075180,3003.835758,Ground
1704075190,3002.879397,Ground
1704075200,3002.440080,Ground
1704075210,3001.477166,Ground
1704075220,3001.288249,Ground
1704075230,3001.253975,Ground
1704075240,3001.345826,Ground
1704075250,3001.227488,Ground
1704075260,3001.583510,Ground
1704075270,3001.753790,Ground
1704075280,3001.363965,Ground
1704075290,3002.074701,Ground
1704075300,3001.301246,Ground
1704075310,3001.028358,Ground
1704075320,3000.387669,Ground
1704075330,2999.587331,Ground
1704075340,2999.269504,Ground
1704075350,2999.573858,Ground
1704075360,2999.538991,Ground
1704075370,3000.403183,Ground
1704075380,3001.226352,Ground
1704075390,3000.095106,Ground
1704075400,3000.530419,Ground
1704075410,3000.615930,Ground
1704075420,3000.493720,Ground
1704075430,2999.895276,Ground
1704075440,2999.577731,Ground
1704075450,2999.206108,Ground
1704075460,3000.178455,Ground
1704075470,2999.037749,Ground
1704075480,2998.207530,Ground
1704075490,2997.569443,Ground
1704075500,2997.910007,Ground
1704075510,2997.567563,Ground
1704075520,2998.812099,Ground
1704075530,2998.403334,Ground
1704075540,3000.005041,Ground
1704075550,3000.295068,Ground
1704075560,3000.461563,Ground
1704075570,3000.867424,Ground
1704075580,3001.041216,Ground
1704075590,3000.474139,Ground
1704075600,3000.220111,Ground
1704075610,3000.208692,Ground
1704075620,3000.893011,Ground
1704075630,3000.742471,Ground
1704075640,2999.816584,Ground
1704075650,3000.407318,Ground
1704075660,3000.646841,Ground
1704075670,3001.007190,Ground
1704075680,3000.648553,Ground
1704075690,3000.360354,Ground
1704075700,2999.247069,Ground
1704075710,2999.799250,Ground
1704075720,2999.252362,Ground
1704075730,2999.368470,Ground
1704075740,2998.327087,Ground
1704075750,2998.706063,Ground
1704075760,2998.763046,Ground
1704075770,2998.672794,Ground
1704075780,2999.137583,Ground
1704075790,2998.619584,Ground
1704075800,2999.720817,Ground
1704075810,2999.833826,Ground
1704075820,2999.585574,Ground
1704075830,2998.743056,Ground
1704075840,2999.669998,Ground
1704075850,2999.423888,Ground
1704075860,3000.073948,Ground
1704075870,2999.409447,Ground
1704075880,2998.936539,Ground
1704075890,2998.091015,Ground
1704075900,2997.560772,Ground
1704075910,2998.987585,Ground
1704075920,2998.948372,Ground
1704075930,2998.197234,Ground
1704075940,2997.525103,Ground
1704075950,2997.549266,Ground
1704075960,2997.584380,Ground
1704075970,2998.084363,Ground
1704075980,2998.768245,Ground
1704075990,2998.191765,Ground
1704076000,2998.012869,Ground
1704076010,2997.732425,Ground
1704076020,2997.962857,Ground
1704076030,2997.153661,Ground
1704076040,2997.515845,Ground
1704076050,2997.461140,Ground
1704076060,2997.870514,Ground
1704076070,2998.146898,Ground
1704076080,2997.624966,Ground
1704076090,2997.269044,Ground
1704076100,2996.894488,Ground
1704076110,2995.854036,Ground
1704076120,2996.423421,Ground
1704076130,2996.720920,Ground
1704076140,2996.877381,Ground
1704076150,2996.736128,Ground
1704076160,2997.590050,Ground
1704076170,2997.869608,Ground
1704076180,2997.433013,Ground
1704076190,2997.254951,Ground
1704076200,2996.696145,Ground
1704076210,2995.938455,Ground
1704076220,2995.952092,Ground
1704076230,2995.003313,Ground
1704076240,2995.353063,Ground
1704076250,2995.210371,Ground
1704076260,2995.081608,Ground
1704076270,2994.682123,Ground
1704076280,2995.043250,Ground
1704076290,2994.316823,Ground
1704076300,2994.152125,Ground
1704076310,2993.731898,Ground
1704076320,2993.223464,Ground
1704076330,2993.660077,Ground
1704076340,2994.069838,Ground
1704076350,2993.731248,Ground
1704076360,2992.500197,Ground
1704076370,2992.079167,Ground
1704076380,2992.534524,Ground
1704076390,2991.963286,Ground
1704076400,2992.025708,Ground
1704076410,2992.329891,Ground
1704076420,2991.314283,Ground
1704076430,2991.599977,Ground
1704076440,2992.427372,Ground
1704076450,2991.986927,Ground
1704076460,2992.262557,Ground
1704076470,2993.194936,Ground
1704076480,2993.318623,Ground
1704076490,2992.443759,Ground
1704076500,2992.036816,Ground
1704076510,2991.654363,Ground
