timestamp,price,regime
1704068370,91146.023991,Excited
1704068380,91049.327630,Excited
1704068390,91002.118254,Excited
1704068400,91179.295035,Excited
1704068410,91406.371462,Excited
1704068420,91367.041415,Excited
1704068430,91265.523066,Excited
1704068440,91382.024828,Excited
1704068450,91656.082940,Excited
1704068460,91786.520341,Excited
1704068470,91658.941395,Excited
1704068480,91652.733161,Excited
1704068490,91676.816335,Excited
1704068500,91651.569698,Excited
1704068510,91584.589755,Excited
1704068520,91505.215657,Excited
1704068530,91574.556641,Excited
1704068540,91551.477210,Excited
1704068550,91549.226583,Excited
1704068560,91412.701696,Excited
1704068570,91318.236533,Excited
1704068580,91017.129783,Excited
1704068590,90853.893114,Excited
1704068600,90778.189237,Excited
1704068610,90652.165517,Excited
1704068620,90756.077241,Excited
1704068630,90686.543656,Excited
1704068640,90849.306273,Excited
1704068650,90949.736058,Excited
1704068660,91058.022355,Excited
1704068670,91107.051882,Excited
1704068680,91236.470749,Excited
1704068690,91321.791750,Excited
1704068700,91216.335799,Excited
1704068710,91031.286371,Excited
1704068720,90892.107920,Excited
1704068730,90762.250534,Excited
1704068740,90832.688973,Excited
1704068750,90737.871715,Excited
1704068760,90991.787973,Excited
1704068770,91049.425758,Excited
1704068780,91054.449192,Excited
1704068790,91118.228800,Excited
1704068800,91064.330280,Excited
1704068810,90863.703136,Excited
1704068820,90818.490658,Excited
1704068830,90509.537187,Excited
1704068840,90739.721819,Excited
1704068850,90682.509179,Excited
1704068860,90404.077311,Excited
1704068870,90281.143215,Excited
1704068880,90157.085215,Excited
1704068890,90214.975356,Excited
1704068900,90291.897142,Excited
1704068910,90125.010189,Excited
1704068920,89988.505422,Excited
1704068930,89943.543320,Excited
1704068940,90061.891731,Excited
1704068950,90122.109034,Excited
1704068960,90006.307358,Excited
1704068970,89947.695485,Excited
1704068980,90037.255192,Excited
1704068990,90037.788860,Excited
1704069000,90110.701073,Excited
1704069010,90201.508597,Excited
1704069020,90120.965994,Excited
1704069030,90008.673380,Excited
1704069040,90205.531988,Excited
1704069050,90227.145901,Excited
1704069060,90308.884711,Excited
1704069070,90510.757024,Excited
1704069080,90697.407835,Excited
1704069090,90716.706831,Excited
1704069100,90653.410160,Excited
1704069110,90737.983616,Excited
1704069120,90668.247147,Excited
1704069130,90665.074983,Excited
1704069140,90901.090016,Excited
1704069150,91039.473864,Excited
1704069160,90941.794468,Excited
1704069170,90805.608999,Excited
1704069180,90706.684660,Excited
1704069190,90852.632820,Excited
1704069200,90910.785474,Excited
1704069210,91030.484908,Excited
1704069220,91025.125633,Excited
1704069230,90941.607871,Excited
1704069240,91105.722844,Excited
1704069250,91150.197732,Excited
1704069260,91334.880945,Excited
1704069270,91602.213123,Excited
1704069280,91638.597682,Excited
1704069290,91761.644701,Excited
1704069300,91981.890247,Excited
1704069310,92208.579268,Excited
1704069320,91885.098008,Excited
1704069330,91976.977844,Excited
1704069340,92097.074793,Excited
1704069350,92223.107180,Excited
1704069360,92335.279099,Excited
1704069370,92298.294003,Excited
1704069380,92361.372641,Excited
1704069390,92223.337825,Excited
1704069400,92131.967333,Excited
1704069410,92325.489687,Excited
1704069420,92279.424830,Excited
1704069430,92200.261636,Excited
1704069440,92218.562113,Excited
1704069450,92251.833022,Excited
1704069460,92206.160639,Excited
1704069470,92074.153003,Excited
1704069480,92340.761819,Excited
1704069490,92104.737298,Excited
1704069500,92165.044528,Excited
1704069510,91814.116752,Excited
1704069520,91796.178382,Excited
1704069530,91914.997946,Excited
1704069540,91830.044734,Excited
1704069550,91732.862586,Excited
1704069560,91705.203029,Excited
1704069570,91574.904817,Excited
1704069580,91762.235672,Excited
1704069590,91579.175800,Excited
1704069600,91409.124013,Excited
1704069610,91533.952724,Excited
1704069620,91546.826285,Excited
1704069630,91601.765486,Excited
1704069640,91747.131798,Excited
1704069650,91622.616817,Excited
1704069660,91540.818388,Excited
1704069670,91538.566970,Excited
1704069680,91520.378498,Excited
1704069690,91480.514434,Excited
1704069700,91587.520656,Excited
1704069710,91527.600139,Excited
1704069720,91638.885276,Excited
1704069730,91757.921106,Excited
1704069740,91489.954445,Excited
1704069750,91497.133762,Excited
1704069760,91609.047013,Excited
1704069770,91287.092253,Excited
1704069780,91474.235952,Excited
1704069790,91448.165951,Excited
1704069800,91249.515425,Excited
1704069810,91196.971305,Excited
1704069820,91292.050528,Excited
1704069830,91541.265356,Excited
1704069840,91371.066576,Excited
1704069850,91651.678398,Excited
1704069860,91762.002132,Excited
1704069870,91946.177304,Excited
1704069880,92061.457207,Excited
1704069890,92028.229811,Excited
1704069900,92073.121709,Excited
1704069910,91884.718724,Excited
1704069920,91913.984417,Excited
1704069930,92087.703257,Excited
1704069940,92078.203015,Excited
1704069950,92126.849405,Excited
1704069960,92215.928821,Excited
1704069970,92157.556588,Excited
1704069980,92084.927331,Excited
1704069990,92112.357239,Excited
1704070000,92094.003060,Excited
1704070010,92021.644246,Excited
1704070020,91986.765698,Excited
1704070030,91846.322265,Excited
1704070040,91646.507427,Excited
1704070050,91644.839949,Excited
1704070060,91716.532486,Excited
1704070070,91824.262419,Excited
1704070080,91938.163652,Excited
1704070090,91996.072063,Excited
1704070100,91982.775207,Excited
1704070110,92163.262854,Excited
1704070120,92047.265278,Excited
1704070130,92121.764529,Excited
1704070140,92365.450302,Excited
1704070150,92166.347725,Excited
1704070160,92248.834632,Excited
1704070170,92156.004098,Excited
1704070180,92310.101676,Excited
1704070190,92223.427357,Excited
1704070200,92175.672566,Excited
1704070210,92310.233057,Excited
1704070220,92312.501206,Excited
1704070230,92226.848898,Excited
1704070240,92304.383108,Excited
1704070250,92358.564344,Excited
1704070260,92207.572583,Excited
1704070270,92199.234078,Excited
1704070280,92315.429240,Excited
1704070290,92318.342928,Excited
1704070300,92580.505833,Excited
1704070310,92418.357088,Excited
1704070320,92346.209899,Excited
1704070330,92313.795796,Excited
1704070340,92521.274595,Excited
1704070350,92514.544012,Excited
1704070360,92448.269998,Excited
1704070370,92473.907207,Excited
1704070380,92495.656388,Excited
1704070390,92330.270421,Excited
1704070400,92369.092530,Excited
1704070410,92264.054005,Excited
1704070420,92398.911324,Excited
1704070430,92130.435137,Excited
1704070440,92069.143986,Excited
1704070450,92267.048053,Excited
1704070460,92306.427851,Excited
1704070470,92304.683169,Excited
1704070480,92293.131224,Excited
1704070490,92092.271982,Excited
1704070500,91949.327851,Excited
1704070510,92099.815549,Excited
1704070520,91973.588179,Excited
1704070530,92112.683888,Excited
1704070540,92152.225087,Excited
1704070550,92136.909657,Excited
1704070560,92174.148983,Excited
1704070570,92092.069668,Excited
1704070580,92250.072408,Excited
1704070590,92225.586738,Excited
1704070600,92136.007472,Excited
1704070610,92201.007104,Excited
1704070620,92260.932818,Excited
1704070630,92070.928705,Excited
1704070640,92186.793968,Excited
1704070650,92257.516625,Excited
1704070660,92370.758477,Excited
1704070670,92379.726588,Excited
1704070680,92408.732533,Excited
1704070690,92362.981625,Excited
1704070700,92486.850977,Excited
1704070710,92443.442269,Excited
1704070720,92548.411117,Excited
1704070730,92718.455601,Excited
1704070740,92791.903781,Excited
1704070750,93150.696092,Excited
1704070760,93195.731303,Excited
1704070770,93292.088229,Excited
1704070780,93297.413693,Excited
1704070790,93337.329749,Excited
1704070800,93531.323848,Excited
1704070810,93330.993084,Excited
1704070820,93258.517257,Excited
1704070830,93334.992050,Excited
1704070840,93350.683462,Excited
1704070850,93223.664243,Excited
1704070860,93223.587193,Excited
1704070870,93195.697469,Excited
1704070880,92887.004998,Excited
1704070890,93189.058855,Excited
1704070900,92995.316301,Excited
1704070910,92724.212000,Excited
1704070920,92701.824959,Excited
1704070930,92621.799748,Excited
1704070940,92873.771236,Excited
1704070950,92947.811342,Excited
1704070960,93123.025846,Excited
1704070970,92890.834396,Excited
1704070980,92994.070842,Excited
1704070990,92993.731959,Excited
1704071000,92999.457609,Excited
1704071010,93150.197555,Excited
1704071020,93306.275562,Excited
1704071030,93235.662516,Excited
1704071040,93069.470720,Excited
1704071050,93086.020352,Excited
1704071060,93375.612246,Excited
1704071070,93535.543067,Excited
1704071080,93476.585635,Excited
1704071090,93309.743750,Excited
1704071100,93451.688859,Excited
1704071110,93603.486345,Excited
1704071120,93901.139873,Excited
1704071130,94201.818618,Excited
1704071140,94141.058341,Excited
1704071150,94031.700796,Excited
1704071160,94073.754742,Excited
1704071170,94072.125094,Excited
1704071180,94031.196480,Excited
1704071190,94165.697419,Excited
1704071200,94154.804815,Excited
1704071210,94038.835901,Excited
1704071220,93861.679812,Excited
1704071230,93740.049278,Excited
1704071240,93594.501244,Excited
1704071250,93708.844098,Excited
1704071260,93736.313760,Excited
1704071270,93551.913450,Excited
1704071280,93402.636462,Excited
1704071290,93387.850277,Excited
1704071300,93416.638702,Excited
1704071310,93485.400986,Excited
1704071320,93632.037800,Excited
1704071330,93829.037481,Excited
1704071340,93621.604646,Excited
1704071350,93530.280877,Excited
1704071360,93379.694426,Excited
1704071370,93277.534650,Excited
1704071380,93161.534989,Excited
1704071390,92986.977369,Excited
1704071400,92890.836173,Excited
1704071410,92581.654148,Excited
1704071420,92547.435079,Excited
1704071430,92363.143233,Excited
1704071440,92424.878309,Excited
1704071450,92367.650241,Excited
1704071460,92243.771748,Excited
1704071470,92142.388537,Excited
1704071480,92059.937718,Excited
1704071490,92003.711657,Excited
1704071500,91773.960415,Excited
1704071510,92041.414297,Excited
1704071520,92270.029537,Excited
1704071530,92195.809865,Excited
1704071540,92068.418739,Excited
1704071550,92030.601803,Excited
1704071560,92005.522138,Excited
1704071570,92110.321308,Excited
1704071580,91914.199212,Excited
1704071590,92168.171127,Excited
1704071600,92061.333737,Excited
1704071610,92464.274335,Excited
1704071620,92570.356292,Excited
1704071630,92566.648738,Excited
1704071640,92542.652637,Excited
1704071650,92604.101946,Excited
1704071660,92541.107488,Excited
1704071670,92343.173094,Excited
1704071680,92094.455517,Excited
1704071690,92081.086338,Excited
1704071700,91856.111615,Excited
1704071710,91850.541332,Excited
1704071720,91977.209573,Excited
1704071730,92038.660557,Excited
1704071740,92145.256662,Excited
1704071750,92322.076834,Excited
1704071760,92484.951238,Excited
1704071770,92498.560139,Excited
1704071780,92382.901560,Excited
1704071790,92511.046948,Excited
1704071800,92600.422486,Excited
1704071810,92733.198488,Excited
1704071820,92729.877294,Excited
1704071830,92555.676345,Excited
1704071840,92557.462470,Excited
1704071850,92507.717205,Excited
1704071860,92390.821617,Excited
1704071870,92059.787154,Excited
1704071880,92208.916188,Excited
1704071890,92086.885040,Excited
1704071900,91894.967715,Excited
1704071910,91877.747118,Excited
1704071920,91859.040275,Excited
1704071930,91758.760457,Excited
1704071940,91620.422152,Excited
1704071950,91788.989280,Excited
1704071960,91830.221187,Excited
1704071970,91919.521311,Excited
1704071980,91996.610837,Excited
1704071990,92270.024579,Excited
1704072000,92225.516364,Excited
1704072010,92484.621301,Excited
1704072020,92368.193449,Excited
1704072030,92178.647942,Excited
1704072040,92001.616034,Excited
1704072050,92148.996538,Excited
1704072060,92328.317448,Excited
1704072070,92242.057363,Excited
1704072080,91932.476864,Excited
1704072090,91516.746472,Excited
1704072100,91275.342237,Excited
1704072110,91063.821299,Excited
1704072120,90976.235082,Excited
1704072130,91081.897338,Excited
1704072140,91011.105141,Excited
1704072150,90935.173229,Excited
1704072160,90776.271437,Excited
1704072170,90703.925415,Excited
1704072180,90622.078411,Excited
1704072190,90497.557485,Excited
1704072200,90374.533722,Excited
1704072210,90460.340575,Excited
1704072220,90691.676261,Excited
1704072230,90836.875091,Excited
1704072240,90790.486562,Excited
1704072250,90976.794403,Excited
1704072260,91179.757064,Excited
1704072270,91315.778439,Excited
1704072280,91203.658697,Excited
1704072290,91042.801470,Excited
1704072300,90815.456297,Excited
1704072310,90660.303752,Excited
1704072320,90842.571571,Excited
1704072330,90679.177104,Excited
1704072340,90667.153793,Excited
1704072350,90512.575877,Excited
1704072360,90821.938377,Excited
1704072370,90766.635719,Excited
1704072380,90903.621179,Excited
1704072390,91043.550945,Excited
1704072400,91105.181567,Excited
1704072410,91113.765338,Excited
1704072420,91069.181856,Excited
1704072430,91209.299474,Excited
1704072440,91319.979892,Excited
1704072450,91291.074964,Excited
1704072460,91486.755219,Excited
1704072470,91551.346872,Excited
1704072480,91632.122617,Excited
1704072490,91685.052456,Excited
1704072500,91543.964692,Excited
1704072510,91584.122736,Excited
1704072520,91564.345252,Excited
1704072530,91438.559361,Excited
1704072540,91530.673912,Excited
1704072550,91484.198730,Excited
1704072560,91326.728566,Excited
1704072570,91518.634191,Excited
1704072580,91463.581551,Excited
1704072590,91395.689096,Excited
1704072600,91427.166788,Excited
1704072610,91648.093598,Excited
1704072620,91928.555457,Excited
1704072630,91875.425277,Excited
1704072640,91745.168455,Excited
1704072650,91659.135401,Excited
1704072660,91539.260697,Excited
1704072670,91492.663706,Excited
1704072680,91306.328605,Excited
1704072690,91206.940936,Excited
1704072700,91193.921156,Excited
1704072710,91104.053621,Excited
1704072720,91070.206962,Excited
1704072730,91315.385837,Excited
1704072740,91517.908265,Excited
1704072750,91318.218018,Excited
1704072760,91398.102323,Excited
1704072770,91579.977186,Excited
1704072780,91392.373331,Excited
1704072790,91442.857036,Excited
1704072800,91644.348804,Excited
1704072810,91389.169562,Excited
1704072820,91351.805359,Excited
1704072830,91248.171918,Excited
1704072840,91202.982646,Excited
1704072850,91036.687152,Excited
1704072860,90985.194019,Excited
1704072870,91037.895605,Excited
1704072880,90974.414889,Excited
1704072890,90909.314271,Excited
1704072900,90865.749729,Excited
1704072910,91111.780102,Excited
1704072920,91160.833423,Excited
1704072930,91342.916802,Excited
1704072940,91341.577387,Excited
1704072950,91383.900126,Excited
1704072960,91342.320087,Excited
1704072970,91191.574297,Excited
1704072980,91168.361062,Excited
1704072990,91165.606427,Excited
1704073000,91402.301394,Excited
1704073010,91408.126382,Excited
1704073020,91339.460135,Excited
1704073030,91282.089641,Excited
1704073040,91370.267585,Excited
1704073050,91470.841470,Excited
1704073060,91414.693167,Excited
1704073070,91336.447322,Excited
1704073080,90944.499544,Excited
1704073090,91156.001180,Excited
1704073100,91301.418170,Excited
1704073110,91220.577930,Excited
1704073120,91117.764490,Excited
1704073130,91464.914105,Excited
1704073140,91480.765208,Excited
1704073150,91336.119430,Excited
1704073160,91434.612773,Excited
1704073170,91564.753441,Excited
1704073180,91360.084920,Excited
1704073190,91141.501810,Excited
1704073200,91012.262944,Excited
1704073210,91222.414448,Excited
1704073220,91309.137386,Excited
1704073230,91108.371657,Excited
1704073240,91163.338050,Excited
1704073250,91237.019750,Excited
1704073260,91375.184733,Excited
1704073270,91569.791164,Excited
1704073280,91638.197005,Excited
1704073290,91567.655929,Excited
1704073300,91556.375480,Excited
1704073310,91278.561345,Excited
1704073320,91672.575898,Excited
1704073330,91590.658003,Excited
1704073340,91555.235949,Excited
1704073350,91593.142350,Excited
1704073360,91470.778701,Excited
1704073370,91475.009038,Excited
1704073380,91699.355571,Excited
1704073390,91764.192823,Excited
1704073400,91727.563908,Excited
1704073410,91744.757265,Excited
1704073420,91520.568283,Excited
1704073430,91407.857239,Excited
1704073440,91204.436403,Excited
1704073450,91098.787095,Excited
1704073460,91157.724023,Excited
1704073470,91305.682899,Excited
1704073480,91183.244362,Excited
1704073490,91334.430762,Excited
1704073500,91214.953858,Excited
1704073510,90875.856751,Excited
1704073520,90823.068085,Excited
1704073530,90563.343089,Excited
1704073540,90656.434139,Excited
1704073550,90666.595381,Excited
1704073560,90744.062096,Excited
1704073570,90906.507251,Excited
1704073580,90921.448638,Excited
1704073590,91041.270708,Excited
1704073600,90854.856547,Excited
1704073610,90911.716673,Excited
1704073620,90904.033787,Excited
1704073630,90803.040544,Excited
1704073640,90855.009943,Excited
1704073650,90965.091891,Excited
1704073660,90682.813099,Excited
1704073670,90557.456177,Excited
1704073680,90687.576954,Excited
1704073690,90872.557720,Excited
1704073700,90592.371055,Excited
1704073710,90611.998946,Excited
1704073720,90461.992196,Excited
1704073730,90424.845461,Excited
1704073740,90378.145579,Excited
1704073750,90405.940011,Excited
1704073760,90379.128426,Excited
1704073770,90286.726037,Excited
1704073780,90161.187102,Excited
1704073790,89991.287368,Excited
1704073800,90187.593191,Excited
1704073810,90140.072185,Excited
1704073820,90239.802968,Excited
1704073830,90112.659457,Excited
1704073840,90025.778588,Excited
1704073850,89927.472210,Excited
1704073860,89915.766415,Excited
1704073870,89839.742816,Excited
1704073880,89944.679987,Excited
1704073890,89855.755564,Excited
1704073900,89864.051527,Excited
1704073910,90172.249453,Excited
1704073920,90437.420971,Excited
1704073930,90220.710909,Excited
1704073940,90534.061143,Excited
1704073950,90606.749707,Excited
1704073960,90726.651050,Excited
1704073970,90880.485198,Excited
1704073980,90590.533832,Excited
1704073990,90598.440947,Excited
1704074000,90502.069958,Excited
1704074010,90540.110284,Excited
1704074020,90510.985333,Excited
1704074030,90700.832145,Excited
1704074040,90628.217645,Excited
1704074050,90591.388516,Excited
1704074060,90533.165076,Excited
1704074070,90734.866697,Excited
1704074080,90624.078619,Excited
1704074090,90741.106697,Excited
1704074100,90804.278666,Excited
1704074110,90550.491276,Excited
1704074120,90555.324672,Excited
1704074130,90558.393973,Excited
1704074140,90475.392929,Excited
1704074150,90697.468145,Excited
1704074160,90564.020001,Excited
1704074170,90462.409745,Excited
1704074180,90640.388481,Excited
1704074190,90670.604470,Excited
1704074200,90663.409759,Excited
1704074210,90738.099947,Excited
1704074220,90938.176502,Excited
1704074230,91166.765765,Excited
1704074240,91382.108297,Excited
1704074250,91581.858752,Excited
1704074260,91472.186896,Excited
1704074270,91595.083830,Excited
1704074280,91259.534080,Excited
1704074290,91467.082587,Excited
1704074300,91429.693921,Excited
1704074310,91422.235876,Excited
1704074320,91468.734653,Excited
1704074330,91468.747439,Excited
1704074340,91115.695779,Excited
1704074350,91041.670679,Excited
1704074360,90841.030499,Excited
1704074370,90931.224389,Excited
1704074380,91076.991227,Excited
1704074390,90681.212235,Excited
1704074400,90466.810369,Excited
1704074410,90396.724076,Excited
1704074420,90377.008402,Excited
1704074430,90595.674913,Excited
1704074440,90305.100137,Excited
1704074450,90331.047220,Excited
1704074460,90184.115251,Excited
1704074470,90139.734061,Excited
1704074480,90066.449703,Excited
1704074490,90018.282584,Excited
1704074500,89813.962801,Excited
1704074510,89640.499299,Excited
1704074520,89658.160928,Excited
1704074530,89516.439828,Excited
1704074540,89337.136270,Excited
1704074550,89263.942515,Excited
1704074560,89452.007834,Excited
1704074570,89681.563280,Excited
1704074580,89756.628001,Excited
1704074590,89979.143282,Excited
1704074600,90015.802784,Excited
1704074610,89739.999029,Excited
1704074620,89645.278379,Excited
1704074630,89613.936044,Excited
1704074640,89642.585392,Excited
1704074650,89585.441301,Excited
1704074660,89806.231687,Excited
1704074670,89790.480621,Excited
1704074680,89795.986320,Excited
1704074690,89878.222910,Excited
1704074700,89837.718986,Excited
1704074710,89895.880016,Excited
1704074720,89783.267378,Excited
1704074730,89888.961690,Excited
1704074740,90323.740134,Excited
1704074750,90306.078239,Excited
1704074760,90238.483279,Excited
1704074770,90200.771870,Excited
1704074780,90200.426965,Excited
1704074790,90226.856181,Excited
1704074800,90369.282933,Excited
1704074810,90631.683693,Excited
1704074820,90777.451102,Excited
1704074830,90679.309323,Excited
1704074840,90477.090334,Excited
1704074850,90378.823066,Excited
1704074860,90207.046873,Excited
1704074870,90278.315855,Excited
1704074880,90345.550751,Excited
1704074890,90158.974211,Excited
1704074900,90095.077427,Excited
1704074910,90098.301551,Excited
1704074920,89917.802572,Excited
1704074930,89613.895652,Excited
1704074940,89745.146218,Excited
1704074950,89755.950119,Excited
1704074960,89779.526472,Excited
1704074970,89694.912218,Excited
1704074980,89954.277188,Excited
1704074990,89743.161854,Excited
1704075000,89814.508429,Excited
1704075010,89803.139418,Excited
1704075020,89856.952630,Excited
1704075030,90010.719066,Excited
1704075040,90064.112897,Excited
1704075050,90138.817578,Excited
1704075060,90200.598409,Excited
1704075070,90091.784234,Excited
1704075080,89920.993201,Excited
1704075090,90160.689501,Excited
1704075100,90168.640125,Excited
1704075110,90150.714369,Excited
1704075120,90056.754108,Excited
1704075130,90092.371658,Excited
1704075140,90263.053115,Excited
1704075150,90018.367497,Excited
1704075160,90026.159460,Excited
1704075170,89971.741685,Excited
1704075180,90076.423039,Excited
1704075190,90147.850805,Excited
1704075200,90227.129911,Excited
1704075210,90216.858414,Excited
1704075220,90321.104935,Excited
1704075230,90235.727905,Excited
1704075240,90247.103641,Excited
1704075250,90092.855518,Excited
1704075260,89941.563816,Excited
1704075270,90009.300859,Excited
1704075280,90041.491718,Excited
1704075290,90034.993562,Excited
1704075300,89768.374594,Excited
1704075310,89779.657088,Excited
1704075320,89862.888655,Excited
1704075330,89956.569019,Excited
1704075340,90098.729917,Excited
1704075350,90103.341130,Excited
1704075360,90116.880573,Excited
1704075370,89893.770983,Excited
1704075380,89879.120448,Excited
1704075390,89834.233911,Excited
1704075400,90036.738082,Excited
1704075410,90270.457458,Excited
1704075420,89980.653169,Excited
1704075430,90102.957447,Excited
1704075440,90037.022792,Excited
1704075450,90079.059127,Excited
1704075460,90162.430834,Excited
1704075470,90349.034378,Excited
1704075480,90592.762108,Excited
1704075490,90220.650957,Excited
1704075500,90318.235280,Excited
1704075510,90065.655739,Excited
1704075520,89984.609403,Excited
1704075530,89764.021845,Excited
1704075540,89812.974835,Excited
1704075550,89731.986558,Excited
1704075560,89847.865026,Excited
1704075570,89867.524342,Excited
1704075580,89705.605513,Excited
1704075590,89612.068782,Excited
1704075600,89701.519062,Excited
1704075610,89774.530777,Excited
1704075620,89903.147025,Excited
1704075630,89739.325944,Excited
1704075640,90213.358763,Excited
1704075650,90107.997938,Excited
1704075660,90316.748084,Excited
1704075670,90400.406828,Excited
1704075680,90537.193420,Excited
1704075690,90372.380831,Excited
1704075700,90404.582800,Excited
1704075710,90234.018805,Excited
1704075720,90138.763224,Excited
1704075730,90138.466435,Excited
1704075740,90070.449834,Excited
1704075750,90255.925969,Excited
1704075760,90221.656946,Excited
1704075770,90253.342363,Excited
1704075780,90439.149480,Excited
1704075790,90652.645980,Excited
1704075800,90743.316990,Excited
1704075810,90586.717826,Excited
1704075820,90547.778521,Excited
1704075830,90427.902153,Excited
1704075840,90526.943063,Excited
1704075850,90717.144088,Excited
1704075860,90850.859636,Excited
1704075870,90839.405729,Excited
1704075880,91206.711731,Excited
1704075890,91385.817136,Excited
1704075900,91226.655393,Excited
1704075910,91244.359956,Excited
1704075920,91027.201677,Excited
1704075930,90809.296090,Excited
1704075940,90873.223037,Excited
1704075950,90561.843860,Excited
1704075960,90530.067837,Excited
1704075970,90346.421641,Excited
1704075980,90309.036817,Excited
1704075990,90385.419302,Excited
1704076000,90368.874625,Excited
1704076010,90251.185651,Excited
1704076020,90382.644086,Excited
1704076030,90400.992765,Excited
1704076040,90290.154054,Excited
1704076050,90301.797578,Excited
1704076060,90407.726207,Excited
1704076070,90308.656146,Excited
1704076080,90256.823669,Excited
1704076090,90304.948119,Excited
1704076100,90177.618608,Excited
1704076110,90188.969222,Excited
1704076120,90100.724814,Excited
1704076130,90138.120087,Excited
1704076140,90109.794729,Excited
1704076150,90107.236443,Excited
1704076160,90035.791761,Excited
1704076170,89960.077681,Excited
1704076180,89968.496444,Excited
1704076190,89738.475888,Excited
1704076200,89648.329558,Excited
1704076210,89469.947021,Excited
1704076220,89354.804404,Excited
1704076230,89058.427538,Excited
1704076240,89031.474594,Excited
1704076250,89115.026843,Excited
1704076260,89070.006110,Excited
1704076270,88827.216442,Excited
1704076280,88587.348544,Excited
1704076290,88570.412240,Excited
1704076300,88388.648975,Excited
1704076310,88361.572241,Excited
1704076320,88229.057014,Excited
1704076330,88120.426228,Excited
1704076340,88075.614750,Excited
1704076350,88073.318319,Excited
1704076360,88144.203896,Excited
1704076370,88167.528715,Excited
1704076380,88125.259894,Excited
1704076390,88072.653909,Excited
1704076400,88040.859923,Excited
1704076410,87912.966821,Excited
1704076420,87789.048281,Excited
1704076430,87761.896391,Excited
1704076440,87774.358765,Excited
1704076450,87825.344990,Excited
1704076460,87913.327923,Excited
1704076470,87914.559115,Excited
1704076480,88080.631719,Excited
1704076490,88043.781532,Excited
1704076500,88126.357766,Excited
1704076510,88313.168661,Excited
